,id,host_id,host_is_superhost,host_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,review_scores_rating,price_normal
17803,36162645,17680621,0,1.0,59,8023,41.40965,2.14565,1,1,2,1.0,1.0,1.0,50.0,2,0,24,54,84,359,0,8,3.912023005428146
17804,36162864,171236207,0,116.0,50,8011,41.3826,2.1614,1,0,6,1.0,2.0,4.0,135.0,1,0,8,31,57,332,0,8,4.90527477843843
17805,36162872,171236207,0,116.0,57,8004,41.37345,2.15756,1,0,6,1.0,3.0,5.0,135.0,1,0,10,23,53,320,0,8,4.90527477843843
17806,36163139,171236207,0,116.0,21,8012,41.40066,2.16075,1,0,4,1.0,1.0,1.0,130.0,1,0,8,23,53,328,0,8,4.867534450455582
17807,36163153,171236207,0,116.0,65,8024,41.40598,2.15841,1,0,4,1.0,1.0,2.0,130.0,1,0,5,18,41,316,0,8,4.867534450455582
17808,36163174,789080,0,5.0,55,8018,41.41298,2.19632,1,1,1,1.0,1.0,1.0,18.0,31,0,25,55,85,360,0,8,2.8903717578961645
17809,36163283,171236207,0,116.0,67,8013,41.39391,2.18107,1,0,6,1.0,3.0,4.0,135.0,1,0,6,22,33,295,0,8,4.90527477843843
17810,36163296,171236207,0,116.0,22,8041,41.41883,2.17994,1,0,6,1.0,2.0,4.0,125.0,1,0,7,24,42,317,0,8,4.8283137373023015
17811,36163309,171236207,0,116.0,30,8011,41.38595,2.15854,1,0,6,2.0,3.0,5.0,150.0,1,0,3,13,26,278,0,8,5.0106352940962555
17812,36163324,171236207,0,116.0,32,8025,41.40767,2.17579,1,0,6,2.0,3.0,5.0,135.0,1,0,6,17,42,202,0,8,4.90527477843843
17813,36163341,171236207,0,116.0,6,8025,41.40749,2.17687,1,0,6,1.0,2.0,4.0,125.0,1,0,5,25,52,327,0,8,4.8283137373023015
17814,36163356,171236207,0,116.0,6,8015,41.37695,2.16128,1,0,4,1.0,1.0,2.0,125.0,1,0,4,27,50,325,0,8,4.8283137373023015
17815,36163364,171236207,0,116.0,4,8019,41.40405,2.21483,1,0,4,2.0,2.0,3.0,165.0,1,0,3,8,23,23,0,8,5.10594547390058
17816,36163526,271509351,0,0.0,6,8009,41.39571,2.17045,1,1,2,3.0,1.0,1.0,150.0,3,0,13,29,29,29,0,8,5.0106352940962555
17817,36163868,271991541,0,0.0,40,8029,41.39109,2.13982,1,0,4,2.0,2.0,1.0,150.0,3,0,17,33,33,101,0,8,5.0106352940962555
17818,36164295,117928328,0,0.0,3,8002,41.38558,2.17373,1,1,1,1.0,1.0,1.0,49.0,1,0,12,42,72,347,1,7,3.8918202981106265
17819,36164445,271995110,0,1.0,57,8902,41.36686,2.12955,1,0,5,1.0,2.0,4.0,120.0,2,0,9,25,55,78,0,8,4.787491742782046
17820,36165256,41827405,0,2.0,57,8028,41.37362,2.13108,1,1,2,1.0,1.0,1.0,37.0,1,0,3,3,3,3,0,8,3.6109179126442243
17821,36165754,107405767,0,1.0,3,8001,41.38231,2.17162,1,0,2,1.0,1.0,1.0,80.0,1,0,0,5,7,221,1,7,4.382026634673881
17822,36165857,208542549,0,15.0,3,8001,41.37559,2.17386,1,0,2,1.0,1.0,1.0,160.0,1,0,29,59,89,364,0,8,5.075173815233827
17823,36166413,117928328,0,0.0,3,8002,41.38538,2.17261,1,1,1,1.0,1.0,1.0,49.0,2,0,12,42,72,347,1,7,3.8918202981106265
17824,36166956,272010739,0,0.0,12,8018,41.40784,2.19148,3,1,2,1.0,1.0,1.0,65.0,1,0,6,13,13,13,0,8,4.174387269895637
17825,36167643,76966360,0,2.0,25,8036,41.38599,2.15437,1,1,1,1.0,1.0,1.0,24.0,3,0,13,28,28,218,0,8,3.1780538303479458
17826,36168155,272019109,0,0.0,6,8007,41.38741,2.16727,1,1,2,1.0,1.0,2.0,100.0,3,0,13,13,13,13,0,8,4.605170185988092
17827,36168484,272019480,0,3.0,52,8021,41.3943,2.14771,1,1,4,5.0,1.0,3.0,100.0,3,0,13,36,36,36,0,8,4.605170185988092
17828,36168982,272024912,0,1.0,6,8013,41.39505,2.17788,1,1,1,2.0,1.0,1.0,17.0,62,0,29,59,89,364,0,8,2.833213344056216
17829,36169429,28910511,0,2.0,32,8013,41.40431,2.17541,1,0,5,1.0,2.0,4.0,60.0,30,0,10,29,59,149,0,8,4.0943445622221
17830,36170135,272033257,0,1.0,54,8026,41.41162,2.18939,1,1,1,2.0,1.0,1.0,25.0,30,0,0,26,26,222,0,8,3.2188758248682006
17831,36170245,157746231,0,38.0,3,8002,41.3828,2.17377,1,0,2,1.0,1.0,1.0,50.0,32,0,30,60,90,365,0,8,3.912023005428146
17832,36171617,260392016,0,0.0,57,8038,41.35942,2.13745,1,1,1,1.0,1.0,1.0,40.0,1,0,0,15,45,136,0,8,3.6888794541139363
17833,36172181,272046794,0,0.0,59,8017,41.40858,2.11099,20,0,2,1.0,1.0,1.0,90.0,1,0,5,14,27,302,2,7,4.499809670330265
17834,36172388,134934234,0,4.0,57,8004,41.36896,2.14374,20,1,2,2.0,1.0,1.0,65.0,2,0,21,44,74,75,0,8,4.174387269895637
17835,36172533,29506127,1,1.0,3,8001,41.3799,2.16656,1,1,2,2.0,1.0,1.0,33.0,2,0,25,55,85,360,0,8,3.4965075614664802
17836,36172973,1399393,0,5.0,10,8003,41.38644,2.18261,1,0,3,2.0,1.0,1.0,210.0,32,0,2,32,55,55,0,8,5.3471075307174685
17837,36173916,259390919,0,8.0,3,8001,41.37809,2.16719,1,1,2,1.0,1.0,1.0,20.0,5,0,18,41,41,41,0,8,2.995732273553991
17838,36174262,154621254,0,0.0,6,8013,41.39481,2.1815,1,1,1,1.0,1.0,1.0,34.0,2,0,21,51,81,356,1,7,3.5263605246161616
17839,36174556,7226744,0,1.0,25,8036,41.39231,2.14568,1,1,6,2.0,3.0,3.0,58.0,31,0,29,59,89,89,0,8,4.060443010546419
17840,36174582,259390919,0,8.0,3,8001,41.37831,2.16655,1,1,2,1.0,1.0,1.0,20.0,5,0,14,14,14,14,0,8,2.995732273553991
17841,36175253,1447144,0,71.0,15,8002,41.37985,2.17825,1,0,6,1.0,2.0,5.0,90.0,3,0,29,59,89,364,0,8,4.499809670330265
17842,36176796,252730050,0,2.0,57,8004,41.37417,2.16908,1,1,1,1.0,1.0,1.0,35.0,1,0,18,48,78,353,0,8,3.5553480614894135
17843,36177151,231831411,0,1.0,3,8001,41.3786,2.17435,1,1,1,1.5,1.0,1.0,19.0,2,0,2,11,18,251,3,7,2.9444389791664403
17844,36178038,138336155,0,1.0,19,8001,41.38228,2.17128,8,1,1,1.0,1.0,1.0,17.0,30,0,22,30,60,335,0,8,2.833213344056216
17845,36179268,205910024,0,2.0,44,8016,41.42945,2.17915,1,1,2,1.5,1.0,1.0,25.0,3,0,0,0,1,221,0,8,3.2188758248682006
17846,36179372,272101650,0,1.0,57,8014,41.38193,2.13938,1,1,4,1.0,2.0,2.0,75.0,2,0,2,15,38,38,0,8,4.31748811353631
17847,36185553,60022177,0,3.0,50,8015,41.37827,2.15645,1,0,4,1.0,2.0,2.0,100.0,3,0,15,34,64,154,0,8,4.605170185988092
17848,36186688,5608910,0,5.0,3,8003,41.38853,2.17564,1,0,7,2.0,3.0,5.0,375.0,2,0,2,15,41,247,0,8,5.926926025970411
17849,36189588,272179911,0,1.0,6,8013,41.39556,2.17679,1,1,1,2.0,1.0,1.0,13.0,31,0,0,0,0,190,0,8,2.5649493574615367
17850,36189634,187494825,0,4.0,2,8032,41.42532,2.15742,1,1,2,1.0,1.0,1.0,39.0,1,0,23,53,83,173,0,8,3.6635616461296463
17851,36191383,256251596,0,3.0,57,8004,41.37153,2.16804,1,0,5,1.0,3.0,4.0,120.0,3,0,21,34,35,286,0,8,4.787491742782046
17852,36191479,31344112,0,0.0,57,8014,41.37393,2.14142,1,1,1,1.0,1.0,1.0,25.0,1,0,0,16,16,206,0,8,3.2188758248682006
17853,36191937,11352071,0,1.0,3,8002,41.38286,2.17857,1,1,2,1.0,1.0,1.0,45.0,32,0,29,59,89,89,0,8,3.8066624897703196
17854,36192546,272195909,0,1.0,50,8015,41.37839,2.1566,1,0,3,1.5,2.0,2.0,59.0,30,0,29,50,50,51,0,8,4.07753744390572
17855,36193399,272203336,0,0.0,3,8001,41.3775,2.1703,1,0,4,1.0,1.0,2.0,170.0,3,0,8,34,64,64,0,8,5.135798437050262
17856,36193883,251607382,0,1.0,54,8020,41.41947,2.209,1,0,6,1.5,3.0,3.0,99.0,1,0,17,17,17,17,0,8,4.59511985013459
17857,36194843,40415386,0,0.0,57,8903,41.36965,2.12627,1,1,1,1.0,1.0,1.0,33.0,2,0,23,53,83,84,0,8,3.4965075614664802
17858,36195262,252199092,0,3.0,57,8902,41.36492,2.12936,1,1,1,2.0,1.0,1.0,35.0,2,0,14,25,55,330,0,8,3.5553480614894135
17859,36195741,7678248,1,5.0,22,8041,41.42109,2.17481,1,1,2,1.0,1.0,1.0,90.0,1,0,28,51,51,241,0,8,4.499809670330265
17860,36196972,6976046,0,5.0,67,8013,41.39615,2.17988,1,0,4,1.0,2.0,2.0,75.0,30,0,29,59,89,89,0,8,4.31748811353631
17861,36197221,67668452,1,6.0,6,8015,41.37741,2.15682,1,1,3,2.0,1.0,2.0,100.0,1,0,19,42,72,162,2,7,4.605170185988092
17862,36197491,55036505,0,2.0,57,8014,41.37208,2.13344,10,1,2,1.0,1.0,1.0,33.0,1,0,0,0,25,300,0,8,3.4965075614664802
17863,36197842,2525519,0,7.0,40,8017,41.39094,2.13505,1,1,2,2.0,1.0,1.0,30.0,30,0,0,21,51,52,0,8,3.4011973816621555
17864,36197889,272230585,0,0.0,30,8007,41.38745,2.16392,1,1,2,2.5,1.0,1.0,65.0,1,0,4,18,40,220,1,4,4.174387269895637
17865,36198091,2760593,0,1.0,3,8001,41.37906,2.16598,1,1,2,2.0,1.0,1.0,32.0,3,0,13,39,62,62,1,7,3.4657359027997265
17866,36198564,272238083,0,1.0,50,8011,41.38365,2.16093,1,1,2,1.0,1.0,1.0,89.0,1,0,6,29,48,66,2,7,4.48863636973214
17867,36199074,7678248,1,5.0,22,8041,41.42158,2.17577,1,1,2,1.0,1.0,1.0,90.0,1,0,29,52,52,242,0,8,4.499809670330265
17868,36199285,45239637,0,1.0,35,8035,41.42285,2.14757,1,1,3,1.0,2.0,2.0,90.0,1,0,13,13,13,13,0,8,4.499809670330265
17869,36199447,7678248,1,5.0,22,8041,41.41708,2.17729,1,1,2,1.0,1.0,1.0,90.0,1,0,26,49,60,250,0,8,4.499809670330265
17870,36199540,272230585,0,0.0,6,8007,41.38678,2.16459,1,1,4,2.5,2.0,2.0,100.0,1,0,15,34,60,335,0,8,4.605170185988092
17871,36199671,7678248,1,5.0,22,8041,41.41792,2.17768,1,1,2,1.0,1.0,1.0,80.0,1,0,27,50,50,242,0,8,4.382026634673881
17872,36199978,267646826,0,3.0,57,8902,41.36524,2.13097,1,0,5,1.5,2.0,4.0,100.0,2,0,1,11,36,37,0,8,4.605170185988092
17873,36201552,34262767,0,2.0,64,8042,41.44094,2.17513,1,1,2,1.0,1.0,2.0,30.0,2,0,15,45,75,350,0,8,3.4011973816621555
17874,36201644,271018746,0,0.0,25,8036,41.38929,2.15498,1,1,2,1.5,1.0,1.0,60.0,2,0,24,54,77,77,0,8,4.0943445622221
17875,36203668,173970796,0,14.0,17,8005,41.39759,2.20005,1,0,2,1.0,1.0,1.0,60.0,32,0,9,33,33,33,0,8,4.0943445622221
17876,36206093,3039107,0,37.0,22,8041,41.41714,2.17809,1,0,8,1.0,3.0,5.0,107.0,3,0,2,6,21,258,0,8,4.672828834461906
17877,36206488,7385432,0,1.0,6,8010,41.38966,2.17614,1,1,2,1.0,1.0,1.0,50.0,7,0,1,12,12,202,0,8,3.912023005428146
17878,36206617,155799173,0,3.0,3,8003,41.3861,2.17637,1,1,1,1.5,1.0,1.0,35.0,2,0,21,33,33,33,0,8,3.5553480614894135
17879,36207314,155799173,0,3.0,3,8003,41.3861,2.17722,1,1,4,1.5,2.0,3.0,120.0,4,0,4,16,16,16,0,8,4.787491742782046
17880,36208478,55036505,0,2.0,57,8014,41.37411,2.1304,10,1,2,2.0,1.0,1.0,59.0,1,0,0,0,0,271,0,8,4.07753744390572
17881,36209661,35112859,0,5.0,6,8015,41.37661,2.14931,1,0,9,2.0,4.0,5.0,106.0,1,0,15,45,75,343,0,8,4.663439094112067
17882,36215974,270096497,0,0.0,19,8001,41.38026,2.16398,1,0,4,1.0,1.0,2.0,160.0,1,0,0,7,37,37,0,8,5.075173815233827
17883,36216942,158608891,0,1.0,21,8012,41.40503,2.15503,1,1,2,1.0,1.0,1.0,60.0,2,0,25,55,85,265,1,7,4.0943445622221
17884,36217505,120500133,0,5.0,30,8015,41.37999,2.14434,1,1,4,1.0,2.0,2.0,130.0,2,0,10,10,10,200,0,8,4.867534450455582
17885,36218747,8535464,0,0.0,50,8015,41.37916,2.16174,1,1,4,2.0,1.0,2.0,38.0,2,0,3,17,38,38,0,8,3.6375861597263857
17886,36219134,272408891,0,0.0,15,8002,41.38036,2.18001,1,0,6,2.5,3.0,4.0,399.0,2,0,4,31,61,336,0,8,5.988961416889864
17887,36219665,171236207,0,116.0,5,8009,41.39429,2.16689,1,0,4,2.0,2.0,2.0,294.0,1,0,8,29,42,103,0,8,5.683579767338681
17888,36219681,171236207,0,116.0,6,8009,41.39576,2.16599,1,0,4,1.0,1.0,1.0,158.0,1,0,10,18,29,91,0,8,5.062595033026967
17889,36219689,171236207,0,116.0,0,8025,41.40391,2.171,1,0,5,1.0,3.0,4.0,81.0,1,0,2,4,9,45,0,8,4.394449154672439
17890,36219700,171236207,0,116.0,32,8025,41.40367,2.17102,1,0,5,1.0,3.0,4.0,81.0,1,0,2,7,16,68,0,8,4.394449154672439
17891,36219709,171236207,0,116.0,21,8025,41.40378,2.17099,1,0,5,1.0,3.0,4.0,81.0,1,0,2,6,12,83,0,8,4.394449154672439
17892,36219723,171236207,0,116.0,21,8012,41.40054,2.15551,1,0,9,2.0,3.0,5.0,94.0,1,0,2,8,19,78,0,8,4.543294782270004
17893,36219732,171236207,0,116.0,65,8012,41.40097,2.15731,1,0,9,2.0,3.0,5.0,94.0,1,0,4,9,23,79,0,8,4.543294782270004
17894,36219739,171236207,0,116.0,65,8012,41.40091,2.15562,1,0,8,1.0,3.0,4.0,84.0,1,0,1,12,40,88,0,8,4.430816798843313
17895,36219745,171236207,0,116.0,65,8012,41.40041,2.15578,1,0,8,1.0,3.0,4.0,84.0,1,0,2,10,33,87,0,8,4.430816798843313
17896,36219750,171236207,0,116.0,65,8012,41.39898,2.1555,1,0,9,2.0,3.0,5.0,94.0,1,0,1,3,16,71,0,8,4.543294782270004
17897,36219770,171236207,0,116.0,65,8012,41.39971,2.15746,1,0,8,1.0,3.0,4.0,84.0,1,0,1,9,29,73,0,8,4.430816798843313
17898,36219782,171236207,0,116.0,50,8011,41.38231,2.163,1,0,6,1.0,4.0,6.0,86.0,1,0,1,6,19,81,0,8,4.454347296253507
17899,36219789,171236207,0,116.0,6,8011,41.38063,2.16169,1,0,6,1.0,4.0,6.0,86.0,1,0,1,5,17,76,0,8,4.454347296253507
17900,36219805,171236207,0,116.0,50,8011,41.38116,2.16314,1,0,6,1.0,4.0,6.0,86.0,1,0,2,7,18,49,0,8,4.454347296253507
17901,36219819,171236207,0,116.0,2,8032,41.4183,2.15858,1,0,5,1.0,3.0,4.0,63.0,1,0,4,10,21,81,0,8,4.143134726391533
17902,36219831,171236207,0,116.0,32,8025,41.40896,2.17829,1,0,4,1.0,1.0,2.0,68.0,1,0,0,2,6,46,0,8,4.219507705176107
17903,36219844,171236207,0,116.0,12,8026,41.40597,2.18497,1,0,4,1.0,2.0,3.0,74.0,1,0,3,9,17,82,0,8,4.30406509320417
17904,36219859,171236207,0,116.0,54,8026,41.40565,2.18582,1,0,4,1.0,1.0,2.0,88.0,1,0,5,12,25,105,0,8,4.477336814478207
17905,36219869,171236207,0,116.0,24,8032,41.41967,2.15681,1,0,5,1.0,3.0,4.0,63.0,1,0,4,13,32,110,0,8,4.143134726391533
17906,36219924,52153093,0,0.0,3,8001,41.37983,2.16751,1,1,1,1.0,1.0,1.0,29.0,5,0,8,28,28,28,0,8,3.367295829986474
17907,36219950,171236207,0,116.0,2,8032,41.41967,2.15876,1,0,5,1.0,3.0,4.0,63.0,1,0,3,13,32,112,0,8,4.143134726391533
17908,36219954,171236207,0,116.0,24,8032,41.41806,2.15847,1,0,5,1.0,3.0,4.0,63.0,1,0,7,10,18,81,0,8,4.143134726391533
17909,36219983,7607511,1,1.0,48,8027,41.42284,2.18733,21,0,4,1.0,1.0,3.0,79.0,32,0,3,15,36,126,0,8,4.3694478524670215
17910,36220270,264881354,0,0.0,59,8006,41.40622,2.14849,1,1,1,1.0,1.0,1.0,30.0,1,0,6,15,15,15,2,7,3.4011973816621555
17911,36220650,193618270,0,126.0,50,8015,41.37553,2.1657,1,0,6,2.0,3.0,3.0,103.0,32,0,10,21,21,266,0,8,4.634728988229636
17912,36220741,84626823,0,0.0,25,8036,41.38569,2.15315,1,1,2,1.0,1.0,1.0,49.0,2,0,12,25,25,185,1,6,3.8918202981106265
17913,36221036,241657080,0,3.0,24,8041,41.41458,2.17651,1,0,4,1.0,2.0,2.0,99.0,1,0,23,53,83,358,0,8,4.59511985013459
17914,36221645,272429262,0,0.0,19,8001,41.37974,2.16385,1,0,4,1.0,1.0,2.0,160.0,3,0,9,34,64,64,0,8,5.075173815233827
17915,36223527,268159076,0,1.0,3,8001,41.38297,2.16982,1,1,2,1.5,1.0,1.0,60.0,30,0,30,60,90,90,0,8,4.0943445622221
17916,36224095,90452661,0,2.0,25,8029,41.38492,2.14387,3,1,3,1.5,1.0,1.0,36.0,1,0,5,28,58,82,2,7,3.58351893845611
17917,36225344,172124509,0,1.0,6,8011,41.38819,2.16202,1,1,1,1.5,1.0,1.0,30.0,2,0,14,44,74,349,1,4,3.4011973816621555
17918,36225912,272461267,0,1.0,22,8041,41.42107,2.17856,1,1,1,1.0,1.0,1.0,27.0,3,0,29,59,89,179,0,8,3.295836866004329
17919,36226085,176906426,0,0.0,52,8006,41.39603,2.14821,1,1,1,2.0,1.0,1.0,16.0,1,0,12,35,35,35,4,7,2.772588722239781
17920,36226215,272463023,0,1.0,6,8008,41.39643,2.16078,1,1,2,1.5,1.0,1.0,69.0,2,0,14,44,74,254,0,8,4.23410650459726
17921,36226394,207646472,0,1.0,55,8020,41.41437,2.20098,1,1,2,1.0,1.0,1.0,40.0,2,0,16,46,76,351,0,8,3.6888794541139363
17922,36226700,202549908,0,0.0,57,8014,41.37041,2.13828,1,1,1,1.0,2.0,2.0,26.0,1,0,5,15,45,226,0,8,3.258096538021482
17923,36226849,176906426,0,0.0,52,8006,41.40073,2.1492,1,1,1,2.0,1.0,1.0,16.0,1,0,14,37,37,37,2,7,2.772588722239781
17924,36226969,128252796,0,1.0,25,8029,41.38596,2.14379,1,1,2,1.0,1.0,1.0,75.0,1,0,20,20,20,20,1,7,4.31748811353631
17925,36227204,176906426,0,0.0,52,8006,41.40052,2.14766,1,1,1,2.0,1.0,1.0,16.0,1,0,20,43,43,43,0,8,2.772588722239781
17926,36227495,176906426,0,0.0,59,8006,41.39922,2.14784,1,1,1,2.0,1.0,1.0,33.0,1,0,17,40,40,40,0,8,3.4965075614664802
17927,36228005,16425067,0,0.0,54,8026,41.41292,2.18419,1,1,2,1.0,1.0,1.0,45.0,2,0,10,40,70,345,0,8,3.8066624897703196
17928,36228043,76966360,0,2.0,6,8036,41.38784,2.1531,1,1,1,1.0,1.0,1.0,50.0,15,0,23,53,61,251,0,8,3.912023005428146
17929,36228177,171236207,0,116.0,6,8025,41.40875,2.17657,1,0,4,1.0,1.0,2.0,68.0,1,0,1,7,13,83,0,8,4.219507705176107
17930,36228222,171236207,0,116.0,21,8025,41.40406,2.17117,1,0,5,1.0,3.0,4.0,81.0,1,0,1,9,19,54,0,8,4.394449154672439
17931,36228351,235267509,0,0.0,6,8025,41.40587,2.17382,1,0,6,1.0,3.0,3.0,160.0,2,0,19,43,73,97,1,7,5.075173815233827
17932,36228880,229461934,0,1.0,57,8014,41.37982,2.14206,1,2,1,1.0,1.0,1.0,35.0,2,0,12,42,72,347,0,8,3.5553480614894135
17933,36229293,19242318,0,2.0,19,8001,41.37942,2.17226,1,1,2,1.5,1.0,1.0,65.0,2,0,14,44,74,159,1,7,4.174387269895637
17934,36229555,20320161,0,1.0,3,8002,41.38311,2.176,1,0,6,1.0,2.0,2.0,1500.0,31,0,29,59,89,364,0,8,7.313220387090301
17935,36229700,257177868,0,4.0,19,8001,41.38068,2.16795,1,1,4,1.0,1.0,1.0,59.0,3,0,7,7,7,7,0,8,4.07753744390572
17936,36231031,143194133,0,2.0,15,8002,41.38161,2.17718,1,1,2,1.0,1.0,1.0,65.0,3,0,15,38,38,231,0,8,4.174387269895637
17937,36231942,16705368,0,1.0,33,8027,41.42067,2.18954,1,1,2,1.0,1.0,1.0,30.0,5,0,0,0,0,221,0,8,3.4011973816621555
17938,36232101,24227824,0,2.0,3,8003,41.37378,2.18863,3,1,2,1.5,1.0,1.0,55.0,1,0,2,31,61,336,3,5,4.007333185232471
17939,36232103,90452661,0,2.0,6,8029,41.383,2.14339,3,1,2,1.5,1.0,1.0,28.0,1,0,17,42,71,95,3,7,3.332204510175204
17940,36232148,128649837,0,1.0,57,8004,41.37335,2.1653,1,1,4,1.0,1.0,1.0,80.0,2,0,9,28,58,58,0,8,4.382026634673881
17941,36233193,268616389,0,1.0,6,8010,41.38952,2.17186,1,1,2,2.0,1.0,1.0,50.0,2,0,15,29,59,59,0,8,3.912023005428146
17942,36233248,157501736,0,13.0,6,8025,41.40773,2.17409,1,0,7,1.0,3.0,4.0,350.0,2,0,21,51,81,356,0,8,5.857933154483459
17943,36233502,136494783,0,4.0,6,8015,41.37695,2.1588,1,1,2,3.0,1.0,1.0,48.0,2,0,21,43,73,163,0,8,3.871201010907891
17944,36236438,103131132,1,4.0,6,8013,41.4035,2.18091,1,1,2,1.0,1.0,1.0,70.0,1,0,0,0,2,3,0,8,4.248495242049359
17945,36236679,272550527,0,0.0,3,8002,41.38114,2.18009,1,1,2,1.0,1.0,1.0,100.0,2,0,20,50,80,80,0,8,4.605170185988092
17946,36236750,267222072,0,0.0,19,8001,41.37483,2.17161,1,1,4,2.0,7.0,4.0,110.0,6,0,16,46,69,69,0,8,4.700480365792417
17947,36236840,272545789,0,1.0,57,8015,41.3746,2.14951,1,1,2,1.5,1.0,1.0,54.0,1,0,3,21,51,51,2,7,3.9889840465642745
17948,36237048,170788354,0,2.0,3,8003,41.38345,2.18862,1,1,4,1.0,1.0,2.0,143.0,3,0,4,28,58,82,0,8,4.962844630259907
17949,36237515,25546063,0,2.0,6,8029,41.38239,2.14608,1,1,1,1.0,1.0,2.0,30.0,2,0,25,55,85,85,1,7,3.4011973816621555
17950,36239222,272575394,0,0.0,65,8024,41.4077,2.16042,1,1,2,1.0,1.0,1.0,60.0,1,0,6,6,6,6,0,8,4.0943445622221
17951,36239296,106627805,0,42.0,40,8028,41.38672,2.13085,1,1,2,2.5,1.0,1.0,35.0,1,0,0,8,38,39,0,8,3.5553480614894135
17952,36243234,4210046,0,2.0,21,8024,41.40982,2.1609,1,1,2,1.0,1.0,1.0,45.0,1,0,0,6,36,126,1,7,3.8066624897703196
17953,36247491,15974545,0,0.0,6,8003,41.38888,2.17342,1,1,2,1.0,1.0,1.0,50.0,4,0,8,8,8,198,0,8,3.912023005428146
17954,36250638,250245421,0,1.0,3,8002,41.38268,2.17531,1,0,3,1.0,1.0,1.0,120.0,1,0,6,17,30,298,2,7,4.787491742782046
17955,36253201,272670240,0,0.0,54,8020,41.41722,2.19546,1,1,2,1.0,1.0,1.0,45.0,1,0,5,19,46,321,1,7,3.8066624897703196
17956,36253888,2509252,0,34.0,12,8026,41.40705,2.18667,1,0,4,2.0,3.0,4.0,85.0,1,0,6,36,66,341,1,7,4.442651256490317
17957,36254420,269366760,0,1.0,39,8018,41.3899,2.18901,20,1,1,1.0,1.0,1.0,20.0,31,0,29,59,89,143,0,8,2.995732273553991
17958,36254833,3310089,0,7.0,16,8004,41.37181,2.16297,25,0,5,1.0,2.0,4.0,140.0,5,0,0,10,10,10,0,8,4.941642422609304
17959,36255293,250942803,0,1.0,55,8020,41.4195,2.20092,1,0,7,1.5,3.0,4.0,99.0,1,0,15,15,15,15,0,8,4.59511985013459
17960,36255900,92263299,0,1.0,48,8027,41.41823,2.18737,1,1,1,1.0,1.0,1.0,50.0,1,0,8,38,38,38,0,8,3.912023005428146
17961,36255994,10380563,0,76.0,3,8002,41.38276,2.17942,1,0,4,1.0,1.0,2.0,46.0,32,0,0,12,42,317,0,8,3.828641396489095
17962,36256605,257157360,0,6.0,3,8002,41.38182,2.17737,1,1,4,1.0,1.0,2.0,34.0,5,0,24,49,79,169,0,8,3.5263605246161616
17963,36257475,55036505,0,2.0,57,8014,41.37072,2.13246,1,1,2,1.0,1.0,2.0,35.0,1,0,0,0,7,272,0,8,3.5553480614894135
17964,36257655,259390919,0,8.0,3,8001,41.37829,2.16709,1,1,2,1.0,1.0,1.0,20.0,5,0,8,33,56,56,0,8,2.995732273553991
17965,36257940,228364785,0,0.0,48,8033,41.45231,2.19136,1,1,2,1.0,1.0,1.0,26.0,3,0,27,57,87,88,0,8,3.258096538021482
17966,36258567,272055877,0,0.0,67,8013,41.39717,2.18147,16,1,2,1.5,1.0,1.0,35.0,5,0,17,41,66,67,0,8,3.5553480614894135
17967,36259161,65709035,0,3.0,4,8005,41.40393,2.21176,1,1,1,1.5,1.0,1.0,35.0,3,0,27,37,37,37,0,8,3.5553480614894135
17968,36260020,3775349,1,37.0,3,8002,41.38021,2.17924,24,0,5,3.0,3.0,5.0,183.0,30,0,28,58,88,363,0,8,5.209486152841421
17969,36261406,272723028,0,1.0,56,8003,41.38624,2.17663,1,0,4,1.0,2.0,2.0,195.0,3,0,3,19,19,19,0,8,5.272999558563747
17970,36261956,17138811,0,1.0,30,8015,41.37905,2.15216,1,2,1,1.0,1.0,1.0,35.0,2,0,22,45,54,54,0,8,3.5553480614894135
17971,36262053,60088988,0,1.0,57,8028,41.37733,2.12622,1,1,1,1.0,1.0,1.0,25.0,1,0,7,7,7,12,0,8,3.2188758248682006
17972,36262639,129000409,0,131.0,40,8029,41.39073,2.13838,1,0,4,1.0,1.0,1.0,55.0,33,0,30,60,90,365,0,8,4.007333185232471
17973,36263176,55739959,0,3.0,6,8025,41.40614,2.17361,1,1,2,1.0,1.0,1.0,50.0,2,0,25,50,55,55,0,8,3.912023005428146
17974,36263528,272546217,0,0.0,54,8018,41.41125,2.19147,1,1,1,1.0,1.0,1.0,50.0,1,0,11,20,27,51,0,8,3.912023005428146
17975,36264189,10693680,0,30.0,3,8002,41.38226,2.17376,1,0,2,1.0,1.0,1.0,45.0,32,0,30,60,90,365,0,8,3.8066624897703196
17976,36264965,5159867,0,10.0,65,8006,41.39715,2.15735,1,1,1,1.5,1.0,1.0,12.0,30,0,2,25,32,122,0,8,2.4849066497880004
17977,36265173,109963192,0,15.0,6,8015,41.37898,2.15153,21,0,4,1.0,1.0,2.0,61.0,30,0,0,17,17,267,0,8,4.110873864173311
17978,36265840,272725220,0,0.0,57,8038,41.364,2.13724,1,0,4,1.0,2.0,2.0,90.0,5,0,8,8,8,8,0,8,4.499809670330265
17979,36267141,272762051,0,1.0,3,8001,41.37857,2.16774,1,1,2,1.0,1.0,1.0,50.0,1,0,12,32,54,153,1,2,3.912023005428146
